Menu,Menu Group,Item Name,Modifier,Avg Price,Quantity,Gross Sales,Discount Amount,Net Sales
Online Menu (3PD),Specialties,Chimichanga,Steak,,6,17.5,0,17.5,
Online Menu (3PD),Specialties,Chimichanga,Salsa,,3,0.75,0,0.75,
Online Menu (3PD),Specialties,Chimichanga,Mixed ( Chicken & Steak),,1,1.75,0,1.75,
Online Menu (3PD),Specialties,Chimichanga,Shredded Cheese,,1,1.5,0,1.5,
Online Menu (3PD),Specialties,Chimichanga,Cilantro,,1,1,0,1,
Online Menu (3PD),Specialties,Chimichanga,Beans,,3,5.25,0,5.25,
Online Menu (3PD),Specialties,Chimichanga,Bell Peppers,,1,1.5,0,1.5,
Online Menu (3PD),Specialties,Chimichanga,Pico,,1,1.5,0,1.5,
Online Menu (3PD),Specialties,Taquitos Mexicanos,,12.96,30,388.91,0,388.91,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Rice,,1,1.75,0,1.75,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Shredded Chicken,,24,0,0,0,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Nacho Cheese,,1,2,0,2,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Salsa,,3,1.5,0,1.5,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Ground Beef,,5,0,0,0,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Sour Cream,,2,3,0,3,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Verde  2oz,,1,0.75,0,0.75,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Beans,,1,0,0,0,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Shredded Cheese,,1,1.5,0,1.5,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Cheese,,3,0,0,0,
Online Menu (3PD),Specialties,Taquitos Mexicanos,No Tomatoes,,1,0,0,0,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Beef Tips,,2,0,0,0,
Online Menu (3PD),Specialties,Taquitos Mexicanos,No Onion,,1,0,0,0,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Cilantro,,1,1,0,1,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Carnitas,,2,4.5,0,4.5,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Grilled Steak,,2,4.5,0,4.5,
Online Menu (3PD),Specialties,Taquitos Mexicanos,House (white sauce)  2oz,,1,0.75,0,0.75,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Queso On Top,,4,7.96,0,7.96,
Online Menu (3PD),Specialties,Taquitos Mexicanos,Pico,,1,1.5,0,1.5,
Online Menu (3PD),Specialties,Mini Chimis,,13.83,113,1562.39,0,1562.39,
Online Menu (3PD),Specialties,Mini Chimis,Grilled Steak,,4,9,0,9,
Online Menu (3PD),Specialties,Mini Chimis,Beef Tips,,3,0,0,0,
Online Menu (3PD),Specialties,Mini Chimis,Rice,,3,5.25,0,5.25,
Online Menu (3PD),Specialties,Mini Chimis,Lettuce,,1,1,0,1,
Online Menu (3PD),Specialties,Mini Chimis,Avocado,,2,3,0,3,
Online Menu (3PD),Specialties,Mini Chimis,Beans,,2,0,0,0,
Online Menu (3PD),Specialties,Mini Chimis,Ground Beef,,7,0,0,0,
Online Menu (3PD),Specialties,Mini Chimis,Guacamole,,3,6,0,6,
Online Menu (3PD),Specialties,Mini Chimis,Shredded Chicken,,79,0,0,0,
Online Menu (3PD),Specialties,Mini Chimis,Cheese,,9,0,0,0,
Online Menu (3PD),Specialties,Mini Chimis,Carnitas,,1,2.25,0,2.25,
Online Menu (3PD),Specialties,Mini Chimis,Queso On Top,,8,15.92,0,15.92,
Online Menu (3PD),Specialties,Mini Chimis,Shrimp,,3,6.75,0,6.75,
Online Menu (3PD),Specialties,Mini Chimis,Grilled Chicken,,1,2.25,0,2.25,
Online Menu (3PD),Specialties,Mini Chimis,Supreme,,5,7.5,0,7.5,
Online Menu (3PD),Specialties,Mini Chimis,Mixed (Chicken & Steak),,3,6.75,0,6.75,
Online Menu (3PD),Specialties,Mini Chimis,Beans,,1,1.75,0,1.75,
Online Menu (3PD),Specialties,Mini Chimis,Sour Cream,,3,4.5,0,4.5,
Online Menu (3PD),Specialties,Stuffed Chile Poblano,,18.74,5,93.7,0,93.7,
Online Menu (3PD),Specialties,Stuffed Chile Poblano,Jalapenos,,1,1.5,0,1.5,
Online Menu (3PD),Specialties,Stuffed Chile Poblano,Ground Beef,,1,0,0,0,
Online Menu (3PD),Specialties,Stuffed Chile Poblano,Corn Tortillas,,1,0,0,0,
Online Menu (3PD),Specialties,Stuffed Chile Poblano,Grill Chicken,,1,2.5,0,2.5,
Online Menu (3PD),Specialties,Stuffed Chile Poblano,Shredded Chicken,,1,0,0,0,
Online Menu (3PD),Specialties,Stuffed Chile Poblano,Supreme,,1,1.5,0,1.5,
Online Menu (3PD),Specialties,Stuffed Chile Poblano,Salsa,,1,0,0,0,
Online Menu (3PD),Specialties,Stuffed Chile Poblano,Carnitas,,1,2,0,2,
Online Menu (3PD),Specialties,Stuffed Chile Poblano,Beef Tips,,1,0,0,0,
Online Menu (3PD),Specialties,Stuffed Chile Poblano,Flour Tortillas,,1,0,0,0,
Online Menu (3PD),Specialties,Stuffed Chile Poblano,Steak,,1,2.25,0,2.25,
Online Menu (3PD),Specialties,Carnitas Dinner,,17.74,13,230.6,0,230.6,
Online Menu (3PD),Specialties,Carnitas Dinner,Flour Tortillas,,5,0,0,0,
Online Menu (3PD),Specialties,Carnitas Dinner,Cilantro,,1,1,0,1,
Online Menu (3PD),Specialties,Carnitas Dinner,Supreme,,1,1.5,0,1.5,
Online Menu (3PD),Specialties,Carnitas Dinner,Shredded Cheese,,1,1.5,0,1.5,
Online Menu (3PD),Specialties,Carnitas Dinner,Corn Tortillas,,6,0,0,0,
Online Menu (3PD),Specialties,Carnitas Dinner,Tortilla,,1,2,0,2,
Online Menu (3PD),Specialties,Carnitas Dinner,Shrimp,,1,5,0,5,
Online Menu (3PD),Specialties,Carnitas Dinner,Carnitas,,2,7,0,7,
Online Menu (3PD),Specialties,Carnitas Dinner,Guacamole,,1,2,0,2,
Online Menu (3PD),Specialties,Margarita Special,,18.1,19,343.96,0,343.96,
Online Menu (3PD),Specialties,Margarita Special,Beans,,2,3.5,0,3.5,
Online Menu (3PD),Specialties,Margarita Special,Mixed (Chicken & Steak),,2,4.5,0,4.5,
Online Menu (3PD),Specialties,Margarita Special,Shrimp,,4,9,0,9,
Online Menu (3PD),Specialties,Margarita Special,Spinach,,1,0.75,0,0.75,
Online Menu (3PD),Specialties,Margarita Special,Shredded Chicken,,1,0,0,0,
Online Menu (3PD),Specialties,Margarita Special,TEXAS (Chicken| Shrimp| & Steak),,5,16.25,0,16.25,
Online Menu (3PD),Specialties,Margarita Special,Supreme,,1,1.5,0,1.5,
Online Menu (3PD),Specialties,Margarita Special,Grilled Chicken,,2,4.5,0,4.5,
Online Menu (3PD),Specialties,Margarita Special,Pico,,1,1.5,0,1.5,
Online Menu (3PD),Specialties,Margarita Special,Grilled Steak,,1,2.25,0,2.25,
Online Menu (3PD),Specialties,Margarita Special,Beef Tips,,1,0,0,0,
Online Menu (3PD),Specialties,Margarita Special,Tortilla,,2,4,0,4,
Online Menu (3PD),Specialties,House Special,,21.72,16,347.49,0,347.49,
Online Menu (3PD),Specialties,House Special,Beans,,1,1.75,0,1.75,
Online Menu (3PD),Specialties,House Special,Grilled Chicken,,10,0,0,0,
Online Menu (3PD),Specialties,House Special,Shrimp,,2,10,0,10,
Online Menu (3PD),Specialties,House Special,Ribeye,,6,0,0,0,
Online Menu (3PD),Specialties,House Special,Corn Tortillas,,1,0,0,0,
Online Menu (3PD),Specialties,House Special,Steak,,1,5,0,5,
Online Menu (3PD),Specialties,House Special,Avocado,,5,7.5,0,7.5,
Online Menu (3PD),Specialties,House Special,Rice,,1,1.75,0,1.75,
Online Menu (3PD),Specialties,House Special,Flour Tortillas,,7,0,0,0,
Online Menu (3PD),Specialties,House Special,Extra Mushrooms,,3,4.5,0,4.5,
Online Menu (3PD),Specialties,House Special,Queso On Top,,5,9.95,0,9.95,
Online Menu (3PD),Specialties,Chicken Habanero,,11.99,2,23.98,0,23.98,
Online Menu (3PD),Enchiladas,,,12.86,234,3008.6800000000003,0,3008.6800000000003,
Online Menu (3PD),Enchiladas,Enchilada,,7.96,55,437.89,0,437.89,
Online Menu (3PD),Enchiladas,Enchilada,Shredded Cheese,,3,4.5,0,4.5,
Online Menu (3PD),Enchiladas,Enchilada,Beef Tips,,2,8.5,0,8.5,
Online Menu (3PD),Enchiladas,Enchilada,Veggie,,3,12.97,0,12.97,
Online Menu (3PD),Enchiladas,Enchilada,Guacamole,,2,4,0,4,
Online Menu (3PD),Enchiladas,Enchilada,Ground Beef,,13,51.87,0,51.87,
Online Menu (3PD),Enchiladas,Enchilada,Suiza,,1,4.99,0,4.99,
Online Menu (3PD),Enchiladas,Enchilada,Supreme,,5,7.5,0,7.5,
Online Menu (3PD),Enchiladas,Enchilada,Steak,,3,14.97,0,14.97,
Online Menu (3PD),Enchiladas,Enchilada,Rice,,23,40.25,0,40.25,
Online Menu (3PD),Enchiladas,Enchilada,Pico,,1,1.5,0,1.5,
Online Menu (3PD),Enchiladas,Enchilada,Queso On Top,,5,9.95,0,9.95,
Online Menu (3PD),Enchiladas,Enchilada,Cheese,,30,119.7,0,119.7,
Online Menu (3PD),Enchiladas,Enchilada,Sour Cream,,5,7.5,0,7.5,
Online Menu (3PD),Enchiladas,Enchilada,Beans,,12,21,0,21,
Online Menu (3PD),Enchiladas,Enchilada,Shredded Chicken,,28,111.72,0,111.72,
Online Menu (3PD),Enchiladas,Enchilada,Grilled Chicken,,3,14.97,0,14.97,
Online Menu (3PD),Enchiladas,Enchilada,Tortilla,,1,2,0,2,
Online Menu (3PD),Enchiladas,Enchiladas Suizas,,13.73,40,549.08,0,549.08,
Online Menu (3PD),Enchiladas,Enchiladas Suizas,Steak,,1,5,0,5,
Online Menu (3PD),Enchiladas,Enchiladas Suizas,Enchilada Salsa  2oz,,1,0.75,0,0.75,
Online Menu (3PD),Enchiladas,Enchiladas Suizas,Rice,,2,3.5,0,3.5,
Online Menu (3PD),Enchiladas,Enchiladas Suizas,Carnitas,,1,3.5,0,3.5,
Online Menu (3PD),Enchiladas,Enchiladas Suizas,Beans,,1,1.75,0,1.75,
Online Menu (3PD),Enchiladas,Enchiladas Suizas,Queso On Top,,2,3.98,0,3.98,
Online Menu (3PD),Enchiladas,Enchiladas Suizas,Salsa,,1,0.75,0,0.75,
Online Menu (3PD),Enchiladas,Enchiladas Suizas,Sour Cream,,1,1.5,0,1.5,
Online Menu (3PD),Enchiladas,Enchiladas Suizas,Supreme,,1,1.5,0,1.5,
Online Menu (3PD),Enchiladas,Enchiladas Supremas,,13.97,17,237.53,0,237.53,
Online Menu (3PD),Enchiladas,Enchiladas Supremas,Onion,,1,1.5,0,1.5,
Online Menu (3PD),Enchiladas,Enchiladas Supremas,Queso On Top,,2,3.98,0,3.98,
Online Menu (3PD),Enchiladas,Enchiladas Supremas,Rice,,1,1.75,0,1.75,
Online Menu (3PD),Enchiladas,Enchiladas Supremas,Guacamole,,1,2,0,2,
Online Menu (3PD),Enchiladas,Enchiladas Supremas,Sour Cream,,1,1.5,0,1.5,
Online Menu (3PD),Enchiladas,Enchiladas Supremas,Supreme,,2,3,0,3,
Online Menu (3PD),Enchiladas,Enchiladas Supremas,Shredded Cheese,,1,1.5,0,1.5,
Online Menu (3PD),Enchiladas,Enchiladas Supremas,Jalapenos,,2,3,0,3,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,,14.54,103,1497.43,0,1497.43,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Lettuce,,2,2,0,2,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Sour Cream,,4,6,0,6,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Verde  2oz,,1,0.75,0,0.75,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Avocado,,10,15,0,15,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Shrimp,,1,5,0,5,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Burrito Salsa  2oz,,1,0.75,0,0.75,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Onion,,2,3,0,3,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Chicken,,3,10.5,0,10.5,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Jalapenos,,1,1.5,0,1.5,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Salsa,,12,3.75,0,3.75,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Pico,,13,19.5,0,19.5,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Guacamole,,1,2,0,2,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Supreme,,6,9,0,9,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Cilantro,,2,2,0,2,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Enchilada Salsa 4oz,,1,1.5,0,1.5,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Chipotle  2oz,,1,0.75,0,0.75,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Beans,,5,8.75,0,8.75,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Rice,,4,7,0,7,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Shredded Cheese,,4,6,0,6,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Carnitas,,1,3.5,0,3.5,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Tomatoes,,1,1.5,0,1.5,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Steak,,1,5,0,5,
Online Menu (3PD),Enchiladas,Enchiladas Verdes,Queso On Top,,14,27.86,0,27.86,
Online Menu (3PD),Enchiladas,Shrimp Enchiladas,,15.09,19,286.75,0,286.75,
Online Menu (3PD),Enchiladas,Shrimp Enchiladas,Rice,,1,1.75,0,1.75,
Online Menu (3PD),Seafood / Mariscos,,,16.36,65,1063.33,0,1063.33,
Online Menu (3PD),Seafood / Mariscos,Camarones Tomatillos,,17.99,1,17.99,0,17.99,
Online Menu (3PD),Seafood / Mariscos,12 Grill Shrimp,,12.6,9,113.4,0,113.4,
Online Menu (3PD),Seafood / Mariscos,12 Grill Shrimp,Queso On Top,,1,1.99,0,1.99,
Online Menu (3PD),Seafood / Mariscos,12 Grill Shrimp,Supreme,,1,1.5,0,1.5,
Online Menu (3PD),Seafood / Mariscos,12 Grill Shrimp,Tortilla,,1,2,0,2,
Online Menu (3PD),Seafood / Mariscos,12 Grill Shrimp,Salsa,,1,0,0,0,
Online Menu (3PD),Seafood / Mariscos,Shrimp Tacos (3),,17.53,32,561.02,0,561.02,
Online Menu (3PD),Seafood / Mariscos,Shrimp Tacos (3),Rice,,2,3.5,0,3.5,
Online Menu (3PD),Seafood / Mariscos,Shrimp Tacos (3),Queso On Top,,1,1.99,0,1.99,
Online Menu (3PD),Seafood / Mariscos,Shrimp Tacos (3),Pico,,6,9,0,9,
Online Menu (3PD),Seafood / Mariscos,Shrimp Tacos (3),Beans,,1,1.75,0,1.75,
Online Menu (3PD),Seafood / Mariscos,Shrimp Tacos (3),Avocado,,2,3,0,3,
Online Menu (3PD),Seafood / Mariscos,Shrimp Tacos (3),Supreme,,2,3,0,3,
Online Menu (3PD),Seafood / Mariscos,Shrimp Tacos (3),Shredded Cheese,,1,1.5,0,1.5,
Online Menu (3PD),Seafood / Mariscos,Shrimp Tacos (3),Salsa,,1,0,0,0,
Online Menu (3PD),Seafood / Mariscos,Cotel de Camarones,,19.49,1,19.49,0,19.49,
Online Menu (3PD),Seafood / Mariscos,Cotel de Camarones,Onion,,1,1.5,0,1.5,
Online Menu (3PD),Seafood / Mariscos,Camarones A La Diabla,,20.91,3,62.72,0,62.72,
Online Menu (3PD),Seafood / Mariscos,Camarones A La Diabla,Chipotle  2oz,,1,0.75,0,0.75,
Online Menu (3PD),Seafood / Mariscos,Camarones A La Diabla,Bell Peppers,,1,1.5,0,1.5,
Online Menu (3PD),Seafood / Mariscos,Camarones A La Diabla,Supreme,,1,1.5,0,1.5,
Online Menu (3PD),Seafood / Mariscos,Camarones A La Diabla,Shrimp,,1,5,0,5,
Online Menu (3PD),Seafood / Mariscos,Camarones A La Diabla,Salsa,,1,0.75,0,0.75,
Online Menu (3PD),Seafood / Mariscos,Grilled Salmon,,21.12,7,147.83,0,147.83,
Online Menu (3PD),Seafood / Mariscos,Grilled Salmon,Medium,,3,0,0,0,
Online Menu (3PD),Seafood / Mariscos,Grilled Salmon,Shrimp,,2,10,0,10,
Online Menu (3PD),Seafood / Mariscos,Grilled Salmon,Well Done / Bien Cocido,,4,0,0,0,
Online Menu (3PD),Seafood / Mariscos,Grilled Salmon,Rice,,2,3.5,0,3.5,
Online Menu (3PD),Seafood / Mariscos,Grilled Salmon,Salsa,,1,0,0,0,
Online Menu (3PD),Seafood / Mariscos,Fish Tacos (3),,15.59,6,93.54,0,93.54,
Online Menu (3PD),Seafood / Mariscos,6 Grill Shrimp,,6.35,5,31.75,0,31.75,
Online Menu (3PD),Seafood / Mariscos,6 Grill Shrimp,Rice,,1,1.75,0,1.75,
Online Menu (3PD),Seafood / Mariscos,Filete De Pescado,,15.59,1,15.59,0,15.59,
Online Menu (3PD),Tacos,,,8.53,501,4272.3,0,4272.3,
Online Menu (3PD),Tacos,Tacos,,6.55,297,1946.65,0,1946.65,
Online Menu (3PD),Tacos,Tacos,Crunchy,,123,0,0,0,
Online Menu (3PD),Tacos,Tacos,No Cheese,,2,0,0,0,
Online Menu (3PD),Tacos,Tacos,Lettuce,,12,12,0,12,
Online Menu (3PD),Tacos,Tacos,Guacamole,,4,8,0,8,
Online Menu (3PD),Tacos,Tacos,Flour Soft,,149,0,0,0,
Online Menu (3PD),Tacos,Tacos,Carnitas,,15,63.75,0,63.75,
Online Menu (3PD),Tacos,Tacos,Grilled Chicken,,24,102,0,102,
Online Menu (3PD),Tacos,Tacos,Tomatoes,,13,19.5,0,19.5,
Online Menu (3PD),Tacos,Tacos,Extra Mushrooms,,2,3,0,3,
Online Menu (3PD),Tacos,Tacos,Beef Tips,,7,27.93,0,27.93,
Online Menu (3PD),Tacos,Tacos,Habanero  2oz,,1,0.75,0,0.75,
Online Menu (3PD),Tacos,Tacos,Beans,,2,0,0,0,
Online Menu (3PD),Tacos,Tacos,Pico,,4,6,0,6,
Online Menu (3PD),Tacos,Tacos,Onion,,6,9,0,9,
Online Menu (3PD),Tacos,Tacos,Grilled Steak,,44,209,0,209,
Online Menu (3PD),Tacos,Tacos,Rice,,2,0,0,0,
Online Menu (3PD),Tacos,Tacos,Sour Cream,,8,12,0,12,
Online Menu (3PD),Tacos,Tacos,Avocado,,3,4.5,0,4.5,
Online Menu (3PD),Tacos,Tacos,Cilantro,,3,3,0,3,
Online Menu (3PD),Tacos,Tacos,Rice,,10,17.5,0,17.5,
Online Menu (3PD),Tacos,Tacos,No Onion,,2,0,0,0,
Online Menu (3PD),Tacos,Tacos,Shrimp,,14,66.5,0,66.5,
Online Menu (3PD),Tacos,Tacos,Corn Soft,,21,0,0,0,
Online Menu (3PD),Tacos,Tacos,Lettuce Wrap,,4,0,0,0,
Online Menu (3PD),Tacos,Tacos,Chorizo,,5,21.25,0,21.25,
Online Menu (3PD),Tacos,Tacos,Bell Peppers,,2,3,0,3,
Online Menu (3PD),Tacos,Tacos,Salmon,,3,15.75,0,15.75,
Online Menu (3PD),Tacos,Tacos,Shredded Cheese,,38,57,0,57,
Online Menu (3PD),Tacos,Tacos,Beans,,12,21,0,21,
Online Menu (3PD),Tacos,Tacos,Ground Beef,,225,897.75,0,897.75,
Online Menu (3PD),Tacos,Tacos,Supreme,,28,42,0,42,
Online Menu (3PD),Tacos,Tacos,Salsa,,5,0.75,0,0.75,
Online Menu (3PD),Tacos,Tacos,Fireball,,7,27.93,0,27.93,
Online Menu (3PD),Tacos,Tacos,Shredded Chicken,,64,255.36,0,255.36,
Online Menu (3PD),Tacos,Tacos,Pastor,,5,21.25,0,21.25,
Online Menu (3PD),Tacos,Tacos,Queso On Top,,7,13.93,0,13.93,
Online Menu (3PD),Tacos,Tacos,Tortilla,,3,6,0,6,
Online Menu (3PD),Tacos,Fish Tacos (3),,17.25,16,275.93,0,275.93,
Online Menu (3PD),Tacos,Fish Tacos (3),Sour Cream,,2,3,0,3,
Online Menu (3PD),Tacos,Fish Tacos (3),Jalapenos,,2,3,0,3,
Online Menu (3PD),Tacos,Fish Tacos (3),Shrimp,,1,5,0,5,
Online Menu (3PD),Tacos,Fish Tacos (3),Cilantro,,2,2,0,2,
Online Menu (3PD),Tacos,Fish Tacos (3),Guacamole,,2,4,0,4,
Online Menu (3PD),Tacos,Fish Tacos (3),Onion,,1,1.5,0,1.5,
Online Menu (3PD),Tacos,Fish Tacos (3),Pico,,1,1.5,0,1.5,
Online Menu (3PD),Tacos,Fish Tacos (3),Queso On Top,,1,1.99,0,1.99,
Online Menu (3PD),Tacos,Fish Tacos (3),Supreme,,3,4.5,0,4.5,
Online Menu (3PD),Tacos,Taco Supremo,,6.15,8,49.2,0,49.2,
Online Menu (3PD),Tacos,Taco Supremo,Pico,,1,1.5,0,1.5,
Online Menu (3PD),Tacos,Taco Supremo,Supreme,,2,3,0,3,
Online Menu (3PD),Tacos,Taco Supremo,Sour Cream,,1,1.5,0,1.5,
Online Menu (3PD),Tacos,Shrimp Tacos (3),,17.2,17,292.41,0,292.41,
Online Menu (3PD),Tacos,Shrimp Tacos (3),No Green Bell Pepper,,1,0,0,0,
Online Menu (3PD),Tacos,Shrimp Tacos (3),Queso On Top,,2,3.98,0,3.98,
Online Menu (3PD),Tacos,Shrimp Tacos (3),Supreme,,2,3,0,3,
Online Menu (3PD),Tacos,Shrimp Tacos (3),Rice,,1,0,0,0,
Online Menu (3PD),Tacos,Shrimp Tacos (3),No Red Bell Peppers,,1,0,0,0,
Online Menu (3PD),Tacos,Shrimp Tacos (3),Beans,,1,0,0,0,
Online Menu (3PD),Tacos,Shrimp Tacos (3),No Sour Cream,,1,0,0,0,
Online Menu (3PD),Tacos,Shrimp Tacos (3),No Onion,,1,0,0,0,
Online Menu (3PD),Tacos,Shrimp Tacos (3),No Tomatoes,,1,0,0,0,
Online Menu (3PD),Tacos,Authentic Street Tacos,,10.43,162,1690.12,0,1690.12,
Online Menu (3PD),Tacos,Authentic Street Tacos,Rice,,1,0,0,0,
Online Menu (3PD),Tacos,Authentic Street Tacos,Flour Soft,,97,0,0,0,
Online Menu (3PD),Tacos,Authentic Street Tacos,Chicken,,95,380,0,380,
Online Menu (3PD),Tacos,Authentic Street Tacos,Cilantro,,11,11,0,11,
Online Menu (3PD),Tacos,Authentic Street Tacos,Rice,,9,15.75,0,15.75,
Online Menu (3PD),Tacos,Authentic Street Tacos,Habanero  2oz,,1,0.75,0,0.75,
Online Menu (3PD),Tacos,Authentic Street Tacos,Black Beans,,3,6,0,6,
Online Menu (3PD),Tacos,Authentic Street Tacos,Jalapenos,,4,6,0,6,
Online Menu (3PD),Tacos,Authentic Street Tacos,Shredded Cheese,,8,12,0,12,
Online Menu (3PD),Tacos,Authentic Street Tacos,Fish,,3,0,0,0,
Online Menu (3PD),Tacos,Authentic Street Tacos,Al Pastor,,41,164,0,164,
Online Menu (3PD),Tacos,Authentic Street Tacos,Queso On Top,,8,15.92,0,15.92,
Online Menu (3PD),Tacos,Authentic Street Tacos,Shrimp,,22,104.5,0,104.5,
Online Menu (3PD),Tacos,Authentic Street Tacos,Rice,,17,34,0,34,
Online Menu (3PD),Tacos,Authentic Street Tacos,Beans,,1,0,0,0,
Online Menu (3PD),Tacos,Authentic Street Tacos,Tomatoes,,4,6,0,6,
Online Menu (3PD),Tacos,Authentic Street Tacos,White Rice,,4,8,0,8,
Online Menu (3PD),Tacos,Authentic Street Tacos,Pico,,3,4.5,0,4.5,
Online Menu (3PD),Tacos,Authentic Street Tacos,Steak,,144,599.45,0,599.45,
Online Menu (3PD),Tacos,Authentic Street Tacos,Onion,,4,6,0,6,
Online Menu (3PD),Tacos,Authentic Street Tacos,Guacamole,,3,6,0,6,
Online Menu (3PD),Tacos,Authentic Street Tacos,Lettuce Wrap,,1,0,0,0,
Online Menu (3PD),Tacos,Authentic Street Tacos,Salsa,,5,5.25,0,5.25,
Online Menu (3PD),Tacos,Authentic Street Tacos,Rice & Beans,,6,0,0,0,
Online Menu (3PD),Tacos,Authentic Street Tacos,No Beans,,1,0,0,0,
Online Menu (3PD),Tacos,Authentic Street Tacos,Verde  2oz,,2,1.5,0,1.5,
Online Menu (3PD),Tacos,Authentic Street Tacos,Sour Cream,,1,1.5,0,1.5,
Online Menu (3PD),Tacos,Authentic Street Tacos,Avocado,,5,7.5,0,7.5,
Online Menu (3PD),Tacos,Authentic Street Tacos,Supreme,,10,15,0,15,
Online Menu (3PD),Tacos,Authentic Street Tacos,Rice and Beans,,47,94,0,94,
Online Menu (3PD),Tacos,Authentic Street Tacos,Guajillo 4oz,,1,1.5,0,1.5,
Online Menu (3PD),Tacos,Authentic Street Tacos,Beans,,1,1.75,0,1.75,
Online Menu (3PD),Tacos,Authentic Street Tacos,Chorizo,,5,20,0,20,
Online Menu (3PD),Tacos,Authentic Street Tacos,Refried Beans,,5,10,0,10,
Online Menu (3PD),Tacos,Authentic Street Tacos,Verde 4oz,,1,1.5,0,1.5,
Online Menu (3PD),Tacos,Authentic Street Tacos,Carnitas,,39,156,0,156,
Online Menu (3PD),Tacos,Authentic Street Tacos,Crunchy,,26,0,0,0,
Online Menu (3PD),Tacos,Lettuce Wrap Salmon Tacos,,17.99,1,17.99,0,17.99,
Online Menu (3PD),Salads,,,11.94,145,1731.8800000000003,0,1731.8800000000003,
Online Menu (3PD),Salads,Taco Salad,,12.34,106,1308.19,0,1308.19,
Online Menu (3PD),Salads,Taco Salad,Beans,,3,5.25,0,5.25,
Online Menu (3PD),Salads,Taco Salad,Beans,,1,0,0,0,
Online Menu (3PD),Salads,Taco Salad,Avocado,,7,10.5,0,10.5,
Online Menu (3PD),Salads,Taco Salad,Fajita Steak,,3,10.5,0,10.5,
Online Menu (3PD),Salads,Taco Salad,Shredded Cheese,,3,4.5,0,4.5,
Online Menu (3PD),Salads,Taco Salad,Steak,,9,18,0,18,
Online Menu (3PD),Salads,Taco Salad,Shredded Chicken,,39,0,0,0,
Online Menu (3PD),Salads,Taco Salad,Pico,,1,0,0,0,
Online Menu (3PD),Salads,Taco Salad,Beans,,1,0,0,0,
